Play,Type,PlayerLinenumber,ActSceneLine,Player,PlayerLine
Cymbeline,Comedy,20,1.1.84,QUEEN,Your gaoler shall deliver you the keys
Cymbeline,Comedy,20,1.1.85,QUEEN,"That lock up your restraint. For you, Posthumus,"
Cymbeline,Comedy,20,1.1.86,QUEEN,"So soon as I can win the offended king,"
Cymbeline,Comedy,20,1.1.87,QUEEN,"I will be known your advocate: marry, yet"
Cymbeline,Comedy,20,1.1.88,QUEEN,"The fire of rage is in him, and 'twere good"
Cymbeline,Comedy,20,1.1.89,QUEEN,You lean'd unto his sentence with what patience
Cymbeline,Comedy,20,1.1.90,QUEEN,Your wisdom may inform you.
Cymbeline,Comedy,21,1.1.91,POSTHUMUS LEONATUS,"Please your highness,"
Cymbeline,Comedy,21,1.1.92,POSTHUMUS LEONATUS,I will from hence to-day.
Cymbeline,Comedy,22,1.1.93,QUEEN,You know the peril.
Cymbeline,Comedy,22,1.1.94,QUEEN,"I'll fetch a turn about the garden, pitying"
Cymbeline,Comedy,22,1.1.95,QUEEN,"The pangs of barr'd affections, though the king"
Cymbeline,Comedy,22,1.1.96,QUEEN,Hath charged you should not speak together.
Cymbeline,Comedy,23,1.1.97,IMOGEN,O
Cymbeline,Comedy,23,1.1.98,IMOGEN,Dissembling courtesy! How fine this tyrant
Cymbeline,Comedy,23,1.1.99,IMOGEN,"Can tickle where she wounds! My dearest husband,"
Cymbeline,Comedy,23,1.1.100,IMOGEN,"I something fear my father's wrath, but nothing--"
Cymbeline,Comedy,23,1.1.101,IMOGEN,Always reserved my holy duty--what
Cymbeline,Comedy,23,1.1.102,IMOGEN,"His rage can do on me: you must be gone,"
Cymbeline,Comedy,23,1.1.103,IMOGEN,And I shall here abide the hourly shot
Cymbeline,Comedy,23,1.1.104,IMOGEN,"Of angry eyes, not comforted to live,"
Cymbeline,Comedy,23,1.1.105,IMOGEN,But that there is this jewel in the world
Cymbeline,Comedy,23,1.1.106,IMOGEN,That I may see again.
Cymbeline,Comedy,24,1.1.107,POSTHUMUS LEONATUS,My queen! my mistress!
Cymbeline,Comedy,24,1.1.108,POSTHUMUS LEONATUS,"O lady, weep no more, lest I give cause"
Cymbeline,Comedy,24,1.1.109,POSTHUMUS LEONATUS,To be suspected of more tenderness
Cymbeline,Comedy,24,1.1.110,POSTHUMUS LEONATUS,Than doth become a man. I will remain
Cymbeline,Comedy,24,1.1.111,POSTHUMUS LEONATUS,The loyal'st husband that did e'er plight troth:
Cymbeline,Comedy,24,1.1.112,POSTHUMUS LEONATUS,"My residence in Rome at one Philario's,"
Cymbeline,Comedy,24,1.1.113,POSTHUMUS LEONATUS,"Who to my father was a friend, to me"
Cymbeline,Comedy,24,1.1.114,POSTHUMUS LEONATUS,"Known but by letter: thither write, my queen,"
Cymbeline,Comedy,24,1.1.115,POSTHUMUS LEONATUS,"And with mine eyes I'll drink the words you send,"
Cymbeline,Comedy,24,1.1.116,POSTHUMUS LEONATUS,Though ink be made of gall.
Cymbeline,Comedy,25,1.1.117,QUEEN,"Be brief, I pray you:"
Cymbeline,Comedy,25,1.1.118,QUEEN,"If the king come, I shall incur I know not"
Cymbeline,Comedy,25,1.1.119,QUEEN,How much of his displeasure.
Cymbeline,Comedy,25,1.1.120,QUEEN,Yet I'll move him
Cymbeline,Comedy,25,1.1.121,QUEEN,"To walk this way: I never do him wrong,"
Cymbeline,Comedy,25,1.1.122,QUEEN,"But he does buy my injuries, to be friends,"
Cymbeline,Comedy,25,1.1.123,QUEEN,Pays dear for my offences.
Cymbeline,Comedy,26,1.1.124,POSTHUMUS LEONATUS,Should we be taking leave
Cymbeline,Comedy,26,1.1.125,POSTHUMUS LEONATUS,"As long a term as yet we have to live,"
Cymbeline,Comedy,26,1.1.126,POSTHUMUS LEONATUS,The loathness to depart would grow. Adieu!
Cymbeline,Comedy,27,1.1.127,IMOGEN,"Nay, stay a little:"
Cymbeline,Comedy,27,1.1.128,IMOGEN,"Were you but riding forth to air yourself,"
Cymbeline,Comedy,27,1.1.129,IMOGEN,"Such parting were too petty. Look here, love,"
Cymbeline,Comedy,27,1.1.130,IMOGEN,"This diamond was my mother's: take it, heart,"
Cymbeline,Comedy,27,1.1.131,IMOGEN,"But keep it till you woo another wife,"
Cymbeline,Comedy,27,1.1.132,IMOGEN,When Imogen is dead.
Cymbeline,Comedy,28,1.1.133,POSTHUMUS LEONATUS,"How, how! another?"
Cymbeline,Comedy,28,1.1.134,POSTHUMUS LEONATUS,"You gentle gods, give me but this I have,"
Cymbeline,Comedy,28,1.1.135,POSTHUMUS LEONATUS,And sear up my embracements from a next
Cymbeline,Comedy,28,1.1.136,POSTHUMUS LEONATUS,With bonds of death!
Cymbeline,Comedy,28,1.1.137,POSTHUMUS LEONATUS,"Remain, remain thou here"
Cymbeline,Comedy,28,1.1.138,POSTHUMUS LEONATUS,"While sense can keep it on. And, sweetest, fairest,"
Cymbeline,Comedy,28,1.1.139,POSTHUMUS LEONATUS,"As I my poor self did exchange for you,"
Cymbeline,Comedy,28,1.1.140,POSTHUMUS LEONATUS,"To your so infinite loss, so in our trifles"
Cymbeline,Comedy,28,1.1.141,POSTHUMUS LEONATUS,"I still win of you: for my sake wear this,"
Cymbeline,Comedy,28,1.1.142,POSTHUMUS LEONATUS,"It is a manacle of love, I'll place it"
Cymbeline,Comedy,28,1.1.143,POSTHUMUS LEONATUS,Upon this fairest prisoner.
Cymbeline,Comedy,29,1.1.144,IMOGEN,O the gods!
Cymbeline,Comedy,29,1.1.145,IMOGEN,When shall we see again?
Cymbeline,Comedy,30,1.1.146,POSTHUMUS LEONATUS,"Alack, the king!"
Cymbeline,Comedy,31,1.1.147,CYMBELINE,"Thou basest thing, avoid! hence, from my sight!"
Cymbeline,Comedy,31,1.1.148,CYMBELINE,If after this command thou fraught the court
Cymbeline,Comedy,31,1.1.149,CYMBELINE,"With thy unworthiness, thou diest: away!"
Cymbeline,Comedy,31,1.1.150,CYMBELINE,Thou'rt poison to my blood.
Cymbeline,Comedy,32,1.1.151,POSTHUMUS LEONATUS,The gods protect you!
Cymbeline,Comedy,32,1.1.152,POSTHUMUS LEONATUS,And bless the good remainders of the court! I am gone.
Cymbeline,Comedy,33,1.1.153,IMOGEN,There cannot be a pinch in death
Cymbeline,Comedy,33,1.1.154,IMOGEN,More sharp than this is.
Cymbeline,Comedy,34,1.1.155,CYMBELINE,"O disloyal thing,"
Cymbeline,Comedy,34,1.1.156,CYMBELINE,"That shouldst repair my youth, thou heap'st"
Cymbeline,Comedy,34,1.1.157,CYMBELINE,A year's age on me.
Cymbeline,Comedy,35,1.1.158,IMOGEN,"I beseech you, sir,"
Cymbeline,Comedy,35,1.1.159,IMOGEN,Harm not yourself with your vexation
Cymbeline,Comedy,35,1.1.160,IMOGEN,"I am senseless of your wrath, a touch more rare"
Cymbeline,Comedy,35,1.1.161,IMOGEN,"Subdues all pangs, all fears."
Cymbeline,Comedy,36,1.1.162,CYMBELINE,Past grace? obedience?
Cymbeline,Comedy,37,1.1.163,IMOGEN,"Past hope, and in despair, that way, past grace."
Cymbeline,Comedy,38,1.1.164,CYMBELINE,That mightst have had the sole son of my queen!
Cymbeline,Comedy,39,1.1.165,IMOGEN,"O blest, that I might not! I chose an eagle,"
Cymbeline,Comedy,39,1.1.166,IMOGEN,And did avoid a puttock.
Cymbeline,Comedy,40,1.1.167,CYMBELINE,"Thou took'st a beggar, wouldst have made my throne"
Cymbeline,Comedy,40,1.1.168,CYMBELINE,A seat for baseness.
Cymbeline,Comedy,41,1.1.169,IMOGEN,"No, I rather added"
Cymbeline,Comedy,41,1.1.170,IMOGEN,A lustre to it.
Cymbeline,Comedy,42,1.1.171,CYMBELINE,O thou vile one!
Cymbeline,Comedy,43,1.1.172,IMOGEN,"Sir,"
Cymbeline,Comedy,43,1.1.173,IMOGEN,It is your fault that I have loved Posthumus:
Cymbeline,Comedy,43,1.1.174,IMOGEN,"You bred him as my playfellow, and he is"
Cymbeline,Comedy,43,1.1.175,IMOGEN,"A man worth any woman, overbuys me"
Cymbeline,Comedy,43,1.1.176,IMOGEN,Almost the sum he pays.
Cymbeline,Comedy,44,1.1.177,CYMBELINE,"What, art thou mad?"
Cymbeline,Comedy,45,1.1.178,IMOGEN,"Almost, sir: heaven restore me! Would I were"
Cymbeline,Comedy,45,1.1.179,IMOGEN,"A neat-herd's daughter, and my Leonatus"
Cymbeline,Comedy,45,1.1.180,IMOGEN,Our neighbour shepherd's son!
Cymbeline,Comedy,46,1.1.181,CYMBELINE,Thou foolish thing!
Cymbeline,Comedy,46,1.1.182,CYMBELINE,They were again together: you have done
Cymbeline,Comedy,46,1.1.183,CYMBELINE,"Not after our command. Away with her,"
Cymbeline,Comedy,46,1.1.184,CYMBELINE,And pen her up.
Cymbeline,Comedy,47,1.1.185,QUEEN,"Beseech your patience. Peace,"
Cymbeline,Comedy,47,1.1.186,QUEEN,"Dear lady daughter, peace! Sweet sovereign,"
Cymbeline,Comedy,47,1.1.187,QUEEN,"Leave us to ourselves, and make yourself some comfort"
Cymbeline,Comedy,47,1.1.188,QUEEN,Out of your best advice.
Cymbeline,Comedy,48,1.1.189,CYMBELINE,"Nay, let her languish"
Cymbeline,Comedy,48,1.1.190,CYMBELINE,"A drop of blood a day, and, being aged,"
Cymbeline,Comedy,48,1.1.191,CYMBELINE,Die of this folly!
Cymbeline,Comedy,49,1.1.192,QUEEN,Fie! you must give way.
Cymbeline,Comedy,49,1.1.193,QUEEN,"Here is your servant. How now, sir! What news?"
Cymbeline,Comedy,50,1.1.194,PISANIO,My lord your son drew on my master.
Cymbeline,Comedy,51,1.1.195,QUEEN,Ha!
Cymbeline,Comedy,51,1.1.196,QUEEN,"No harm, I trust, is done?"
Cymbeline,Comedy,52,1.1.197,PISANIO,"There might have been,"
Cymbeline,Comedy,52,1.1.198,PISANIO,But that my master rather play'd than fought
Cymbeline,Comedy,52,1.1.199,PISANIO,And had no help of anger: they were parted
Cymbeline,Comedy,52,1.1.200,PISANIO,By gentlemen at hand.
Cymbeline,Comedy,53,1.1.201,QUEEN,I am very glad on't.
Cymbeline,Comedy,54,1.1.202,IMOGEN,"Your son's my father's friend, he takes his part."
Cymbeline,Comedy,54,1.1.203,IMOGEN,To draw upon an exile! O brave sir!
Cymbeline,Comedy,54,1.1.204,IMOGEN,"I would they were in Afric both together,"
Cymbeline,Comedy,54,1.1.205,IMOGEN,"Myself by with a needle, that I might prick"
Cymbeline,Comedy,54,1.1.206,IMOGEN,The goer-back. Why came you from your master?
Cymbeline,Comedy,55,1.1.207,PISANIO,On his command: he would not suffer me
Cymbeline,Comedy,55,1.1.208,PISANIO,"To bring him to the haven, left these notes"
Cymbeline,Comedy,55,1.1.209,PISANIO,"Of what commands I should be subject to,"
Cymbeline,Comedy,55,1.1.210,PISANIO,When 't pleased you to employ me.
Cymbeline,Comedy,56,1.1.211,QUEEN,This hath been
Cymbeline,Comedy,56,1.1.212,QUEEN,Your faithful servant: I dare lay mine honour
Cymbeline,Comedy,56,1.1.213,QUEEN,He will remain so.
Cymbeline,Comedy,57,1.1.214,PISANIO,I humbly thank your highness.
Cymbeline,Comedy,58,1.1.215,QUEEN,"Pray, walk awhile."
Cymbeline,Comedy,59,1.1.216,IMOGEN,"About some half-hour hence,"
Cymbeline,Comedy,59,1.1.217,IMOGEN,"I pray you, speak with me: you shall at least"
Cymbeline,Comedy,59,1.1.218,IMOGEN,Go see my lord aboard: for this time leave me.
Cymbeline,Comedy,1,1.2.1,First Lord,"Sir, I would advise you to shift a shirt, the"
Cymbeline,Comedy,1,1.2.2,First Lord,violence of action hath made you reek as a
Cymbeline,Comedy,1,1.2.3,First Lord,"sacrifice: where air comes out, air comes in:"
Cymbeline,Comedy,1,1.2.4,First Lord,there's none abroad so wholesome as that you vent.
Cymbeline,Comedy,2,1.2.5,CLOTEN,"If my shirt were bloody, then to shift it. Have I hurt him?"
Cymbeline,Comedy,3,1.2.6,Second Lord,"[Aside]  No, 'faith, not so much as his patience."
Cymbeline,Comedy,4,1.2.7,First Lord,"Hurt him! his body's a passable carcass, if he be"
Cymbeline,Comedy,4,1.2.8,First Lord,"not hurt: it is a thoroughfare for steel, if it be not hurt."
Cymbeline,Comedy,5,1.2.9,Second Lord,"[Aside]  His steel was in debt, it went o' the"
Cymbeline,Comedy,5,1.2.10,Second Lord,backside the town.
Cymbeline,Comedy,6,1.2.11,CLOTEN,The villain would not stand me.
Cymbeline,Comedy,7,1.2.12,Second Lord,"[Aside]  No, but he fled forward still, toward your face."
Cymbeline,Comedy,8,1.2.13,First Lord,Stand you! You have land enough of your own: but
Cymbeline,Comedy,8,1.2.14,First Lord,"he added to your having, gave you some ground."
Cymbeline,Comedy,9,1.2.15,Second Lord,[Aside]  As many inches as you have oceans. Puppies!
Cymbeline,Comedy,10,1.2.16,CLOTEN,I would they had not come between us.
Cymbeline,Comedy,11,1.2.17,Second Lord,"[Aside]  So would I, till you had measured how long"
Cymbeline,Comedy,11,1.2.18,Second Lord,a fool you were upon the ground.
Cymbeline,Comedy,12,1.2.19,CLOTEN,And that she should love this fellow and refuse me!
Cymbeline,Comedy,13,1.2.20,Second Lord,"[Aside]  If it be a sin to make a true election, she"
Cymbeline,Comedy,13,1.2.21,Second Lord,is damned.
Cymbeline,Comedy,14,1.2.22,First Lord,"Sir, as I told you always, her beauty and her brain"
Cymbeline,Comedy,14,1.2.23,First Lord,"go not together: she's a good sign, but I have seen"
Cymbeline,Comedy,14,1.2.24,First Lord,small reflection of her wit.
Cymbeline,Comedy,15,1.2.25,Second Lord,"[Aside]  She shines not upon fools, lest the"
Cymbeline,Comedy,15,1.2.26,Second Lord,reflection should hurt her.
Cymbeline,Comedy,16,1.2.27,CLOTEN,"Come, I'll to my chamber. Would there had been some"
Cymbeline,Comedy,16,1.2.28,CLOTEN,hurt done!
Cymbeline,Comedy,17,1.2.29,Second Lord,"[Aside]  I wish not so, unless it had been the fall"
Cymbeline,Comedy,17,1.2.30,Second Lord,"of an ass, which is no great hurt."
Cymbeline,Comedy,18,1.2.31,CLOTEN,You'll go with us?
Cymbeline,Comedy,19,1.2.32,First Lord,I'll attend your lordship.
Cymbeline,Comedy,20,1.2.33,CLOTEN,"Nay, come, let's go together."
Cymbeline,Comedy,21,1.2.34,Second Lord,"Well, my lord."
Cymbeline,Comedy,1,1.3.1,IMOGEN,"I would thou grew'st unto the shores o' the haven,"
Cymbeline,Comedy,1,1.3.2,IMOGEN,And question'dst every sail: if he should write
Cymbeline,Comedy,1,1.3.3,IMOGEN,"And not have it, 'twere a paper lost,"
Cymbeline,Comedy,1,1.3.4,IMOGEN,As offer'd mercy is. What was the last
Cymbeline,Comedy,1,1.3.5,IMOGEN,That he spake to thee?
Cymbeline,Comedy,2,1.3.6,PISANIO,"It was his queen, his queen!"
Cymbeline,Comedy,3,1.3.7,IMOGEN,Then waved his handkerchief?
Cymbeline,Comedy,4,1.3.8,PISANIO,"And kiss'd it, madam."
Cymbeline,Comedy,5,1.3.9,IMOGEN,Senseless Linen! happier therein than I!
Cymbeline,Comedy,5,1.3.10,IMOGEN,And that was all?
Cymbeline,Comedy,6,1.3.11,PISANIO,"No, madam, for so long"
Cymbeline,Comedy,6,1.3.12,PISANIO,As he could make me with this eye or ear
Cymbeline,Comedy,6,1.3.13,PISANIO,"Distinguish him from others, he did keep"
Cymbeline,Comedy,6,1.3.14,PISANIO,"The deck, with glove, or hat, or handkerchief,"
Cymbeline,Comedy,6,1.3.15,PISANIO,"Still waving, as the fits and stirs of 's mind"
Cymbeline,Comedy,6,1.3.16,PISANIO,"Could best express how slow his soul sail'd on,"
Cymbeline,Comedy,6,1.3.17,PISANIO,How swift his ship.
Cymbeline,Comedy,7,1.3.18,IMOGEN,Thou shouldst have made him
Cymbeline,Comedy,7,1.3.19,IMOGEN,"As little as a crow, or less, ere left"
Cymbeline,Comedy,7,1.3.20,IMOGEN,To after-eye him.
Cymbeline,Comedy,8,1.3.21,PISANIO,"Madam, so I did."
Cymbeline,Comedy,9,1.3.22,IMOGEN,"I would have broke mine eye-strings, crack'd them, but"
Cymbeline,Comedy,9,1.3.23,IMOGEN,"To look upon him, till the diminution"
Cymbeline,Comedy,9,1.3.24,IMOGEN,"Of space had pointed him sharp as my needle,"
Cymbeline,Comedy,9,1.3.25,IMOGEN,"Nay, follow'd him, till he had melted from"
Cymbeline,Comedy,9,1.3.26,IMOGEN,"The smallness of a gnat to air, and then"
Cymbeline,Comedy,9,1.3.27,IMOGEN,"Have turn'd mine eye and wept. But, good Pisanio,"
Cymbeline,Comedy,9,1.3.28,IMOGEN,When shall we hear from him?
Cymbeline,Comedy,10,1.3.29,PISANIO,"Be assured, madam,"
Cymbeline,Comedy,10,1.3.30,PISANIO,With his next vantage.
Cymbeline,Comedy,11,1.3.31,IMOGEN,"I did not take my leave of him, but had"
Cymbeline,Comedy,11,1.3.32,IMOGEN,Most pretty things to say: ere I could tell him
Cymbeline,Comedy,11,1.3.33,IMOGEN,How I would think on him at certain hours
Cymbeline,Comedy,11,1.3.34,IMOGEN,"Such thoughts and such, or I could make him swear"
Cymbeline,Comedy,11,1.3.35,IMOGEN,The shes of Italy should not betray
Cymbeline,Comedy,11,1.3.36,IMOGEN,"Mine interest and his honour, or have charged him,"
Cymbeline,Comedy,11,1.3.37,IMOGEN,"At the sixth hour of morn, at noon, at midnight,"
Cymbeline,Comedy,11,1.3.38,IMOGEN,"To encounter me with orisons, for then"
Cymbeline,Comedy,11,1.3.39,IMOGEN,"I am in heaven for him, or ere I could"
Cymbeline,Comedy,11,1.3.40,IMOGEN,Give him that parting kiss which I had set
Cymbeline,Comedy,11,1.3.41,IMOGEN,"Betwixt two charming words, comes in my father"
Cymbeline,Comedy,11,1.3.42,IMOGEN,And like the tyrannous breathing of the north
Cymbeline,Comedy,11,1.3.43,IMOGEN,Shakes all our buds from growing.
Cymbeline,Comedy,12,1.3.44,Lady,"The queen, madam,"
Cymbeline,Comedy,12,1.3.45,Lady,Desires your highness' company.
Cymbeline,Comedy,13,1.3.46,IMOGEN,"Those things I bid you do, get them dispatch'd."
Cymbeline,Comedy,13,1.3.47,IMOGEN,I will attend the queen.
Cymbeline,Comedy,14,1.3.48,PISANIO,"Madam, I shall."
Cymbeline,Comedy,1,1.4.1,IACHIMO,"Believe it, sir, I have seen him in Britain: he was"
Cymbeline,Comedy,1,1.4.2,IACHIMO,"then of a crescent note, expected to prove so worthy"
Cymbeline,Comedy,1,1.4.3,IACHIMO,"as since he hath been allowed the name of, but I"
Cymbeline,Comedy,1,1.4.4,IACHIMO,could then have looked on him without the help of
Cymbeline,Comedy,1,1.4.5,IACHIMO,"admiration, though the catalogue of his endowments"
Cymbeline,Comedy,1,1.4.6,IACHIMO,had been tabled by his side and I to peruse him by items.
Cymbeline,Comedy,2,1.4.7,PHILARIO,You speak of him when he was less furnished than now
Cymbeline,Comedy,2,1.4.8,PHILARIO,he is with that which makes him both without and within.
Cymbeline,Comedy,3,1.4.9,Frenchman,I have seen him in France: we had very many there
Cymbeline,Comedy,3,1.4.10,Frenchman,could behold the sun with as firm eyes as he.
Cymbeline,Comedy,4,1.4.11,IACHIMO,"This matter of marrying his king's daughter, wherein"
Cymbeline,Comedy,4,1.4.12,IACHIMO,"he must be weighed rather by her value than his own,"
Cymbeline,Comedy,4,1.4.13,IACHIMO,"words him, I doubt not, a great deal from the matter."
Cymbeline,Comedy,5,1.4.14,Frenchman,And then his banishment.
Cymbeline,Comedy,6,1.4.15,IACHIMO,"Ay, and the approbation of those that weep this"
Cymbeline,Comedy,6,1.4.16,IACHIMO,lamentable divorce under her colours are wonderfully
Cymbeline,Comedy,6,1.4.17,IACHIMO,"to extend him, be it but to fortify her judgment,"
Cymbeline,Comedy,6,1.4.18,IACHIMO,"which else an easy battery might lay flat, for"
Cymbeline,Comedy,6,1.4.19,IACHIMO,taking a beggar without less quality. But how comes
Cymbeline,Comedy,6,1.4.20,IACHIMO,it he is to sojourn with you? How creeps
Cymbeline,Comedy,6,1.4.21,IACHIMO,acquaintance?
Cymbeline,Comedy,7,1.4.22,PHILARIO,"His father and I were soldiers together, to whom I"
Cymbeline,Comedy,7,1.4.23,PHILARIO,have been often bound for no less than my life.
Cymbeline,Comedy,7,1.4.24,PHILARIO,Here comes the Briton: let him be so entertained
Cymbeline,Comedy,7,1.4.25,PHILARIO,"amongst you as suits, with gentlemen of your"
Cymbeline,Comedy,7,1.4.26,PHILARIO,"knowing, to a stranger of his quality."
Cymbeline,Comedy,7,1.4.27,PHILARIO,"I beseech you all, be better known to this"
Cymbeline,Comedy,7,1.4.28,PHILARIO,"gentleman, whom I commend to you as a noble friend"
Cymbeline,Comedy,7,1.4.29,PHILARIO,of mine: how worthy he is I will leave to appear
Cymbeline,Comedy,7,1.4.30,PHILARIO,"hereafter, rather than story him in his own hearing."
Cymbeline,Comedy,8,1.4.31,Frenchman,"Sir, we have known together in Orleans."
Cymbeline,Comedy,9,1.4.32,POSTHUMUS LEONATUS,"Since when I have been debtor to you for courtesies,"
Cymbeline,Comedy,9,1.4.33,POSTHUMUS LEONATUS,which I will be ever to pay and yet pay still.
Cymbeline,Comedy,10,1.4.34,Frenchman,"Sir, you o'er-rate my poor kindness: I was glad I"
Cymbeline,Comedy,10,1.4.35,Frenchman,"did atone my countryman and you, it had been pity"
Cymbeline,Comedy,10,1.4.36,Frenchman,you should have been put together with so mortal a
Cymbeline,Comedy,10,1.4.37,Frenchman,"purpose as then each bore, upon importance of so"
Cymbeline,Comedy,10,1.4.38,Frenchman,slight and trivial a nature.
Cymbeline,Comedy,11,1.4.39,POSTHUMUS LEONATUS,"By your pardon, sir, I was then a young traveller,"
